date,env_enc_0,env_enc_1,env_enc_2,env_enc_3
2019-07-13,1.3422081,-2.6219563,1.4893368,-0.6717967
2019-07-14,1.3422081,-2.6219563,1.4893368,-0.6717967
2019-07-15,8.041185,-10.437918,8.993188,-1.5678042
2019-07-16,2.1322432,-13.544674,7.4514027,-1.3544269
2019-07-17,13.009085,-20.208687,14.899698,-5.5833015
2019-07-18,15.625757,-17.31364,14.011171,-0.57997096
2019-07-19,6.2605305,-12.130989,8.789255,-0.31130123
2019-07-20,1.3422081,-2.6219563,1.4893368,-0.6717967
2019-07-21,1.3422081,-2.6219563,1.4893368,-0.6717967
2019-07-22,4.931199,-14.156166,7.931673,-4.352316
2019-07-23,-0.6249295,-13.06234,7.0222235,-0.12829858
2019-07-24,4.6267853,-9.818913,6.8224077,-1.7119775
2019-07-25,4.755127,-15.954809,9.795508,-1.525581
2019-07-26,0.87502825,-13.6203575,10.438732,0.62130535
2019-07-27,1.3422081,-2.6219563,1.4893368,-0.6717967
2019-07-28,1.3422081,-2.6219563,1.4893368,-0.6717967
2019-07-29,9.559013,-15.883373,10.179358,-3.254849
2019-07-30,8.276105,-11.886452,6.972804,-0.15562952
2019-07-31,11.409589,-21.670017,13.273609,-2.6168976
2019-08-01,23.473427,-37.75049,26.0155,-10.542618
2019-08-02,39.806583,-46.103577,32.27411,-8.016868
2019-08-03,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-08-04,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-08-05,48.51763,-54.065987,37.059383,-10.799333
2019-08-06,13.375803,-19.959486,16.88003,-0.7020593
2019-08-07,34.783257,-41.75114,31.079536,-8.135131
2019-08-08,-5.191481,-32.309856,29.976835,9.962511
2019-08-09,13.343208,-19.316936,13.414558,-2.4188342
2019-08-10,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-08-11,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-08-12,24.546333,-31.29898,21.468258,-8.263348
2019-08-13,11.034481,-27.580345,16.585674,0.48987162
2019-08-14,32.347927,-43.496696,29.387491,-10.683346
2019-08-15,24.64544,-32.44324,22.3314,-7.7117906
2019-08-16,3.0958266,-20.13971,13.831892,-0.10318436
2019-08-17,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-08-18,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-08-19,-4.05085,-29.13712,21.134705,4.4101872
2019-08-20,14.118151,-18.41855,13.215731,-5.190532
2019-08-21,1.1154089,-8.944056,7.679696,1.5022418
2019-08-22,-1.5645422,-17.165638,11.509645,2.2186794
2019-08-23,29.151781,-36.737743,27.671032,-3.748351
2019-08-24,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-08-25,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-08-26,29.482185,-38.40528,26.38443,-5.2056637
2019-08-27,13.617005,-21.78715,16.876,-4.5842457
2019-08-28,20.24841,-27.22511,16.465244,-6.7535
2019-08-29,-4.4703236,-26.307053,21.140621,5.3111506
2019-08-30,0.2755036,-14.971329,10.001693,-2.8517418
2019-08-31,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-09-01,2.461935,-5.507493,3.7135417,-0.83112776
2019-09-02,1.3660929,-2.6656103,1.4978135,-0.68257713
2019-09-03,23.55193,-31.49773,20.483763,-6.839113
2019-09-04,9.773468,-17.731121,15.556595,3.0212214
2019-09-05,-3.4631693,-34.880577,26.069956,9.39667
2019-09-06,0.13972358,-24.700073,20.276672,-2.9136121
2019-09-07,1.3660929,-2.6656103,1.4978135,-0.68257713
2019-09-08,1.3660929,-2.6656103,1.4978135,-0.68257713
2019-09-09,3.5652242,-23.17603,12.286846,2.7908587
2019-09-10,-1.0117637,-29.300537,17.405148,4.4417906
2019-09-11,-4.5032377,-24.921642,20.487299,5.0780706
2019-09-12,7.8568306,-23.471413,19.096252,1.467408
2019-09-13,-3.105197,-35.9019,25.987743,7.1125717
2019-09-14,1.3660929,-2.6656103,1.4978135,-0.68257713
2019-09-15,1.3660929,-2.6656103,1.4978135,-0.68257713
2019-09-16,18.096087,-29.554592,19.465792,-2.1970181
2019-09-17,9.916776,-16.431095,11.572357,-4.6839194
2019-09-18,16.173784,-24.879894,18.360338,-5.3056297
2019-09-19,5.8381195,-12.952042,9.808699,-2.8194435
2019-09-20,10.05089,-21.602734,15.098436,1.7688648
2019-09-21,1.3660929,-2.6656103,1.4978135,-0.68257713
2019-09-22,1.3660929,-2.6656103,1.4978135,-0.68257713
2019-09-23,32.90465,-39.284798,27.014732,-9.8014345
2019-09-24,13.539296,-20.147135,16.334599,-1.9151807
2019-09-25,8.213766,-30.909737,16.938744,-1.9924109
2019-09-26,3.3294091,-22.927715,16.616287,-4.335205
2019-09-27,4.5406585,-13.376961,7.2700844,-2.5917866
2019-09-28,1.3660929,-2.6656103,1.4978135,-0.68257713
2019-09-29,1.3660929,-2.6656103,1.4978135,-0.68257713
2019-09-30,5.591321,-20.42042,11.172906,-5.161772
2019-10-01,9.820898,-26.334238,20.707449,-2.9724617
2019-10-02,39.27848,-45.30757,28.972368,-8.833305
2019-10-03,27.02444,-31.310959,24.329998,-6.32388
2019-10-04,12.638487,-24.947252,19.889713,-3.4818392
2019-10-05,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-10-06,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-10-07,1.757061,-13.141699,8.290535,0.9056218
2019-10-08,11.83235,-20.331642,11.25021,-4.373145
2019-10-09,1.5867438,-18.985252,13.98983,4.6004505
2019-10-10,-0.84087354,-23.510723,16.980747,7.324359
2019-10-11,-7.593564,-36.32077,29.858925,10.962502
2019-10-12,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-10-13,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-10-14,8.772729,-17.46011,12.927664,-3.7029524
2019-10-15,5.328595,-20.65612,14.55835,1.1666081
2019-10-16,3.7695794,-14.847551,12.849333,0.727473
2019-10-17,3.9957342,-6.8051586,7.3190928,2.3858743
2019-10-18,8.28319,-12.023726,8.451132,0.047329005
2019-10-19,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-10-20,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-10-21,0.87015116,-16.43974,11.543562,2.0305505
2019-10-22,4.7605677,-9.995636,6.5544558,-2.2850118
2019-10-23,14.938192,-17.937305,10.654757,-3.6502047
2019-10-24,3.0966134,-9.21971,7.316732,1.2758591
2019-10-25,1.4414544,-14.342913,9.620928,3.115981
2019-10-26,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-10-27,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-10-28,-5.0929027,-23.221783,18.367996,5.1805305
2019-10-29,3.7471366,-12.604053,8.922815,-3.2198699
2019-10-30,9.209352,-13.122317,10.422821,-2.509525
2019-10-31,37.656445,-41.282986,32.314323,-8.034399
2019-11-01,6.392348,-17.234406,12.722271,1.611404
2019-11-02,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-11-03,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-11-04,-2.3673515,-23.927681,17.772083,6.652213
2019-11-05,-4.692378,-33.510098,20.422228,3.4146488
2019-11-06,9.321993,-18.692917,12.459976,-5.6361556
2019-11-07,-4.133508,-32.10662,21.502949,6.3356647
2019-11-08,1.3796088,-19.240347,12.442268,-3.5367408
2019-11-09,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-11-10,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-11-11,2.5957286,-13.420664,7.485229,-2.0648706
2019-11-12,5.8568974,-12.18416,9.628817,-2.435775
2019-11-13,17.42218,-20.649971,14.115377,-4.515836
2019-11-14,18.099903,-19.987995,15.787626,-4.0439167
2019-11-15,2.3813362,-8.936693,7.5558968,1.1609968
2019-11-16,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-11-17,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-11-18,6.325224,-7.9111214,7.8314457,-0.60110986
2019-11-19,8.430675,-13.444525,10.3976345,-3.2715373
2019-11-20,21.519371,-27.960533,17.809635,-6.789312
2019-11-21,3.1014671,-15.920843,8.671682,-0.4478138
2019-11-22,4.626401,-8.90445,5.3286796,-1.8502864
2019-11-23,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-11-24,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-11-25,-2.300819,-14.44035,11.466917,-1.3249967
2019-11-26,15.234962,-21.12861,15.297478,-3.4556208
2019-11-27,1.5363148,-13.161533,9.174099,-0.31588048
2019-11-28,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-11-29,4.936024,-15.271872,11.70209,-1.5574439
2019-11-30,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-12-01,4.249541,-9.900065,7.038027,-1.067487
2019-12-02,5.757456,-32.690914,22.503145,7.951914
2019-12-03,36.1812,-41.471085,29.138535,-9.272137
2019-12-04,10.086958,-23.046452,15.610853,3.1812334
2019-12-05,0.82626534,-13.420187,9.942467,2.731358
2019-12-06,-2.6450343,-17.322113,12.320431,2.0925496
2019-12-07,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-12-08,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-12-09,3.709626,-14.320454,10.038622,-3.0113351
2019-12-10,5.618076,-7.666563,5.1196823,-0.6596119
2019-12-11,7.722019,-10.642887,10.084489,-1.4991136
2019-12-12,6.123473,-26.341352,17.333202,6.08832
2019-12-13,7.755083,-21.931526,19.82574,-1.9780084
2019-12-14,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-12-15,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-12-16,5.0068674,-17.289383,11.174233,1.6892514
2019-12-17,1.8239208,-5.5671067,3.1599746,-0.58371043
2019-12-18,-1.1558018,-13.6532,8.502624,2.1148524
2019-12-19,1.5679034,-11.383453,9.141739,0.37516305
2019-12-20,5.3149977,-19.844215,13.378965,1.2529063
2019-12-21,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-12-22,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-12-23,9.007507,-17.103317,12.378656,-3.060288
2019-12-24,9.948807,-17.759228,14.66485,-1.8508799
2019-12-25,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-12-26,13.398675,-19.867064,14.522644,1.9725838
2019-12-27,12.28402,-12.995701,11.865749,-0.8133236
2019-12-28,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-12-29,1.3537661,-2.6427875,1.4928968,-0.67705286
2019-12-30,5.643324,-16.8576,11.798309,3.325481
2019-12-31,8.789242,-12.32737,8.173354,-0.27484083
2020-01-01,5.5681286,-13.613161,9.617392,-1.1373782
2020-01-02,7.7976766,-17.789799,15.268429,-1.4765193
2020-01-03,31.096943,-35.15975,24.684586,-7.458417
2020-01-04,1.3537661,-2.6427875,1.4928968,-0.67705286
2020-01-05,1.3537661,-2.6427875,1.4928968,-0.67705286
2020-01-06,19.042055,-21.911915,16.111832,1.6102692
2020-01-07,0.9779111,-15.919946,12.158228,-0.6270374
2020-01-08,3.9078274,-22.812756,14.523566,3.5351124
2020-01-09,-2.771433,-25.253555,20.058525,-3.0322914
2020-01-10,11.186035,-15.354563,11.807425,-4.101888
2020-01-11,1.3537661,-2.6427875,1.4928968,-0.67705286
2020-01-12,1.3537661,-2.6427875,1.4928968,-0.67705286
2020-01-13,3.9221997,-10.777317,6.759096,-0.79163194
2020-01-14,3.773521,-12.282072,8.998871,-3.3377852
2020-01-15,15.492069,-17.990162,13.771919,-3.8586144
2020-01-16,3.061695,-10.2759075,8.357609,1.1961403
2020-01-17,-0.42347237,-15.081617,10.46376,3.2020478
2020-01-18,1.3537661,-2.6427875,1.4928968,-0.67705286
2020-01-19,1.3537661,-2.6427875,1.4928968,-0.67705286
2020-01-20,1.3537661,-2.6427875,1.4928968,-0.67705286
2020-01-21,17.385553,-22.535343,15.725732,-5.8255014
2020-01-22,4.6522207,-11.766818,8.67234,-3.209693
2020-01-23,16.29831,-22.29187,15.805892,-5.141911
2020-01-24,12.575321,-18.081795,13.634343,-3.7725809
2020-01-25,1.3537661,-2.6427875,1.4928968,-0.67705286
2020-01-26,1.3537661,-2.6427875,1.4928968,-0.67705286
2020-01-27,42.51009,-52.10128,33.849907,-11.644394
2020-01-28,-2.1190822,-14.301798,10.534639,0.7123108
2020-01-29,9.451456,-18.043346,14.687749,-3.2648897
2020-01-30,22.468163,-26.540955,18.473429,-5.7887893
2020-01-31,16.406225,-20.1786,15.053963,-2.9426055
2020-02-01,1.4336431,-2.9185963,1.7331768,-0.69048303
2020-02-02,1.3660929,-2.6656103,1.4978135,-0.68257713
2020-02-03,5.9834595,-18.770264,13.575058,-1.5077271
2020-02-04,-6.782276,-31.114676,22.427422,2.8571374
2020-02-05,-5.827854,-26.407398,20.482056,4.4159746
2020-02-06,5.048233,-12.232566,8.085802,-1.566831
2020-02-07,20.361668,-26.287533,19.435299,-6.455037
2020-02-08,1.3660929,-2.6656103,1.4978135,-0.68257713
2020-02-09,1.3660929,-2.6656103,1.4978135,-0.68257713
2020-02-10,16.415867,-23.526367,15.658398,-6.151164
2020-02-11,-1.9038172,-15.431438,12.3464775,3.5319602
2020-02-12,-1.5067052,-16.965483,10.996645,3.3255358
2020-02-13,9.609991,-11.521762,7.725337,-2.171835
2020-02-14,10.058249,-13.078587,9.960264,-3.1260366
2020-02-15,1.3660929,-2.6656103,1.4978135,-0.68257713
2020-02-16,1.3660929,-2.6656103,1.4978135,-0.68257713
2020-02-17,1.3660929,-2.6656103,1.4978135,-0.68257713
2020-02-18,18.485348,-22.024345,14.61478,-4.563895
2020-02-19,3.4979296,-13.772919,10.541332,2.74817
2020-02-20,18.936197,-22.955227,14.960101,-4.9492006
2020-02-21,31.228554,-33.483807,25.274002,-6.1798496
2020-02-22,1.3660929,-2.6656103,1.4978135,-0.68257713
2020-02-23,1.3660929,-2.6656103,1.4978135,-0.68257713
2020-02-24,54.885014,-61.60414,41.89115,-10.652641
2020-02-25,22.90424,-38.01381,23.972467,-8.591051
2020-02-26,13.987015,-27.326723,16.693777,-5.113284
2020-02-27,42.08689,-53.13016,32.90676,-10.076907
2020-02-28,44.229527,-63.256447,39.031555,-16.786066
2020-02-29,1.3660929,-2.6656103,1.4978135,-0.68257713
2020-03-01,5.566262,-12.361881,7.945881,-1.144351
2020-03-02,29.65763,-51.276875,43.89488,-7.834054
2020-03-03,24.618668,-43.31175,41.710423,5.1840553
2020-03-04,27.05738,-45.963036,31.802845,-5.748699
2020-03-05,39.710075,-44.970394,33.448097,-9.2588
2020-03-06,52.65574,-60.586964,42.785736,-11.5252
2020-03-07,1.2871932,-2.5365667,1.5061126,-0.6390754
2020-03-08,1.2871932,-2.5365667,1.5061126,-0.6390754
2020-03-09,56.78962,-66.85875,48.063477,-12.418101
2020-03-10,-7.1560354,-53.154976,34.868225,2.7877002
2020-03-11,9.87448,-53.15162,29.351017,2.7874846
2020-03-12,32.704803,-68.81804,34.264072,-13.807039
2020-03-13,-14.485316,-53.193863,35.229156,0.61420554
2020-03-14,1.2871932,-2.5365667,1.5061126,-0.6390754
2020-03-15,1.2871932,-2.5365667,1.5061126,-0.6390754
2020-03-16,48.892815,-70.90887,41.694115,-18.667965
2020-03-17,2.8532145,-55.89337,34.05262,-0.7327052
2020-03-18,11.295817,-69.50104,39.76294,-0.8762468
2020-03-19,12.41588,-54.91047,35.785553,-14.507445
2020-03-20,40.591713,-54.785408,38.353683,-12.039219
2020-03-21,1.2871932,-2.5365667,1.5061126,-0.6390754
2020-03-22,1.2871932,-2.5365667,1.5061126,-0.6390754
2020-03-23,55.41596,-65.90527,44.43371,-14.61936
2020-03-24,8.2645035,-47.948067,46.28389,16.849564
2020-03-25,14.060411,-45.309143,40.297363,6.9309363
2020-03-26,29.346382,-46.172268,42.387524,-4.0398607
2020-03-27,35.19999,-53.6734,43.40424,-10.515091
2020-03-28,1.2871932,-2.5365667,1.5061126,-0.6390754
2020-03-29,1.2871932,-2.5365667,1.5061126,-0.6390754
2020-03-30,36.90258,-55.2671,42.28013,-12.102938
2020-03-31,0.6385752,-48.141518,30.23813,1.2959752
2020-04-01,47.45373,-69.28194,41.3117,-17.794388
2020-04-02,19.3551,-35.29458,22.509058,-1.533227
2020-04-03,26.790388,-41.547718,31.698471,-4.516105
2020-04-04,3.9106655,-9.30938,7.417364,-0.787995
2020-04-05,3.9106655,-9.30938,7.417364,-0.787995
2020-04-06,-5.9876475,-45.910576,42.970905,14.927571
2020-04-07,0.80789024,-46.88363,46.883385,17.252325
2020-04-08,10.837932,-38.379517,27.155994,-5.246021
2020-04-09,26.50826,-40.917397,34.87944,0.6155082
2020-04-10,3.9106655,-9.30938,7.417364,-0.787995
2020-04-11,3.9106655,-9.30938,7.417364,-0.787995
2020-04-12,3.9106655,-9.30938,7.417364,-0.787995
2020-04-13,21.07941,-34.73336,27.954165,0.87235355
2020-04-14,8.064062,-35.657387,37.135994,5.7237363
2020-04-15,37.41575,-57.449158,38.347286,-16.40955
2020-04-16,27.034208,-44.51424,29.685886,-12.058237
2020-04-17,-6.3883743,-39.932434,34.14334,4.5447435
2020-04-18,3.9106655,-9.30938,7.417364,-0.787995
2020-04-19,3.9106655,-9.30938,7.417364,-0.787995
2020-04-20,17.70525,-41.908295,31.267513,-7.415633
2020-04-21,45.030556,-65.130035,40.9685,-16.320095
2020-04-22,0.0879401,-43.9572,36.185226,11.820345
2020-04-23,12.726779,-32.947075,27.225182,4.955345
2020-04-24,14.311202,-27.284128,18.32578,-5.2680473
2020-04-25,3.9106655,-9.30938,7.417364,-0.787995
2020-04-26,3.9106655,-9.30938,7.417364,-0.787995
2020-04-27,-5.43368,-37.093742,34.779198,8.763457
2020-04-28,14.9700985,-37.10273,34.238136,-4.784054
2020-04-29,21.26051,-39.09437,25.893055,-2.1737385
2020-04-30,20.345104,-37.552742,25.312721,-1.0128887
2020-05-01,19.706533,-49.173744,27.516495,-0.74237835
2020-05-02,3.365857,-7.948736,6.29154,-0.74569875
2020-05-03,3.365857,-7.948736,6.29154,-0.74569875
2020-05-04,14.299636,-27.700584,17.156841,-1.9050303
2020-05-05,-1.7777263,-37.369328,28.636114,8.29425
2020-05-06,0.59276223,-37.06402,23.556112,4.798897
2020-05-07,27.702864,-40.923656,32.838364,-8.838707
2020-05-08,23.12901,-40.311646,30.36884,0.11249748
2020-05-09,3.365857,-7.948736,6.29154,-0.74569875
2020-05-10,3.365857,-7.948736,6.29154,-0.74569875
2020-05-11,-6.1363726,-40.849487,28.270649,6.804018
2020-05-12,16.953209,-32.512093,26.771051,-3.0385008
2020-05-13,43.477226,-51.872124,32.815018,-12.069555
2020-05-14,38.11058,-46.739883,30.268936,-9.835762
2020-05-15,17.103779,-29.761229,22.5066,3.5098329
2020-05-16,3.365857,-7.948736,6.29154,-0.74569875
2020-05-17,3.365857,-7.948736,6.29154,-0.74569875
2020-05-18,-4.2478743,-44.21254,39.22339,15.834048
2020-05-19,11.324802,-36.15892,32.324665,1.6143863
2020-05-20,24.264187,-31.777756,25.511852,-6.558713
2020-05-21,17.80201,-30.48466,19.046795,-6.1713057
2020-05-22,15.372174,-26.95802,17.563854,-7.603223
2020-05-23,3.365857,-7.948736,6.29154,-0.74569875
2020-05-24,3.365857,-7.948736,6.29154,-0.74569875
2020-05-25,3.365857,-7.948736,6.29154,-0.74569875
2020-05-26,-6.834667,-39.35144,32.73381,13.078087
2020-05-27,8.088694,-31.292786,25.092812,-1.687362
2020-05-28,17.959,-30.764175,24.869583,2.6619534
2020-05-29,37.393883,-41.35818,30.51389,-7.240913
2020-05-30,3.365857,-7.948736,6.29154,-0.74569875
2020-05-31,3.365857,-7.948736,6.29154,-0.74569875
2020-06-01,9.851511,-22.503735,18.79477,2.500698
2020-06-02,2.6882706,-21.423183,17.16835,5.683845
2020-06-03,-6.5984344,-39.003937,29.803387,9.360989
2020-06-04,-0.050614566,-34.81002,28.707447,9.913391
2020-06-05,-6.2957697,-43.400997,34.718597,13.246849
2020-06-06,2.6317759,-6.109347,4.7661967,-0.687225
2020-06-07,2.6317759,-6.109347,4.7661967,-0.687225
2020-06-08,12.412237,-32.736412,27.386595,-5.3238497
2020-06-09,38.507004,-44.291794,35.68199,-9.600676
2020-06-10,35.043716,-37.899097,30.619799,-6.4161634
2020-06-11,49.35928,-61.961514,39.416527,-14.320353
2020-06-12,1.8780353,-39.192467,24.44346,-1.7107259
2020-06-13,2.6317759,-6.109347,4.7661967,-0.687225
2020-06-14,2.6317759,-6.109347,4.7661967,-0.687225
2020-06-15,15.700011,-27.298798,15.92074,-5.314556
2020-06-16,-4.251747,-40.15547,36.44201,15.006561
2020-06-17,10.653351,-22.259144,15.358101,-6.09702
2020-06-18,32.125893,-40.82532,27.37584,-10.525335
2020-06-19,5.756045,-29.99495,23.479448,7.03756
2020-06-20,2.6317759,-6.109347,4.7661967,-0.687225
2020-06-21,2.6317759,-6.109347,4.7661967,-0.687225
2020-06-22,30.093864,-36.539673,25.817074,-6.075392
2020-06-23,2.2901678,-24.58228,24.550812,9.641159
2020-06-24,22.609838,-34.37854,24.46768,-5.056101
2020-06-25,24.59924,-43.818806,25.79353,-12.430227
2020-06-26,24.65746,-34.31672,26.050598,-3.826995
2020-06-27,2.6317759,-6.109347,4.7661967,-0.687225
2020-06-28,2.6317759,-6.109347,4.7661967,-0.687225
2020-06-29,21.998566,-31.645428,20.237362,-6.333062
2020-06-30,12.47963,-26.39074,20.405182,1.0378252
2020-07-01,-3.8676097,-36.380722,32.00119,10.547192
2020-07-02,4.664708,-19.214756,18.607094,-0.5283668
2020-07-03,2.3717008,-5.4579554,4.2229204,-0.6667076
2020-07-04,2.3717008,-5.4579554,4.2229204,-0.6667076
2020-07-05,2.3717008,-5.4579554,4.2229204,-0.6667076
2020-07-06,4.451282,-20.430923,17.738983,4.2964363
2020-07-07,28.317993,-33.94998,26.348045,-7.8584003
2020-07-08,13.367933,-17.002617,12.63738,-1.4663441
2020-07-09,22.24522,-31.377865,26.078346,-6.404421
2020-07-10,20.248363,-38.082848,24.021328,-6.6798124
2020-07-11,2.3717008,-5.4579554,4.2229204,-0.6667076
2020-07-12,2.3717008,-5.4579554,4.2229204,-0.6667076
2020-07-13,-0.3052619,-32.258724,29.616756,10.933443
2020-07-14,30.305323,-41.938225,27.498022,-11.222599
2020-07-15,0.6382841,-25.887453,26.177887,10.745661
2020-07-16,26.541515,-35.55172,22.24071,-9.749069
2020-07-17,6.5375204,-16.499912,11.53767,0.42953616
2020-07-18,2.3717008,-5.4579554,4.2229204,-0.6667076
2020-07-19,2.3717008,-5.4579554,4.2229204,-0.6667076
2020-07-20,6.154844,-13.421484,12.674158,0.011379581
2020-07-21,13.721746,-20.54789,22.358784,4.5506735
2020-07-22,28.89767,-30.674877,24.298061,-3.2212436
2020-07-23,20.309402,-22.798323,18.8103,-1.646072
2020-07-24,17.89576,-27.703344,18.743979,-1.802247
2020-07-25,2.3717008,-5.4579554,4.2229204,-0.6667076
2020-07-26,2.3717008,-5.4579554,4.2229204,-0.6667076
2020-07-27,14.414615,-21.882057,21.857914,5.189805
2020-07-28,14.880414,-24.3845,22.935032,0.110961534
2020-07-29,17.09652,-21.30676,16.744495,-1.6056693
2020-07-30,33.284214,-41.433403,29.945457,-10.274128
2020-07-31,18.496208,-26.862091,22.009216,-2.301199
2020-08-01,5.2668114,-12.664933,9.679463,-1.0463774
2020-08-02,1.8220274,-4.064306,3.046744,-0.62606597
2020-08-03,0.18990365,-33.063225,23.735292,5.3944693
2020-08-04,33.79966,-39.603294,31.156544,-8.73404
2020-08-05,15.294443,-31.076963,25.679544,11.55088
2020-08-06,19.031536,-24.607643,22.434095,-2.6305914
2020-08-07,-3.3637528,-31.612263,20.294289,2.2738461
2020-08-08,1.8220274,-4.064306,3.046744,-0.62606597
2020-08-09,1.8220274,-4.064306,3.046744,-0.62606597
2020-08-10,-1.6085849,-23.877981,16.283102,2.4891782
2020-08-11,-4.3839893,-43.90222,29.339375,7.187043
2020-08-12,-6.8572664,-36.620956,27.220886,1.4049232
2020-08-13,7.2167296,-27.388075,22.587257,8.524301
2020-08-14,7.4684734,-25.433292,18.998962,-0.40137988
2020-08-15,1.8220274,-4.064306,3.046744,-0.62606597
2020-08-16,1.8220274,-4.064306,3.046744,-0.62606597
2020-08-17,26.693298,-29.06601,23.909527,-3.599186
2020-08-18,17.315203,-18.438454,17.969215,0.64718497
2020-08-19,10.677532,-26.798702,15.05673,-5.481407
2020-08-20,16.13748,-35.55708,21.174294,-11.402182
2020-08-21,6.997671,-15.925722,12.2092,-2.5429015
2020-08-22,1.8220274,-4.064306,3.046744,-0.62606597
2020-08-23,1.8220274,-4.064306,3.046744,-0.62606597
2020-08-24,2.6838589,-18.790657,16.119797,-0.57202923
2020-08-25,-4.625456,-34.747833,25.699396,7.953227
2020-08-26,2.7941713,-18.82702,16.780758,2.5365233
2020-08-27,20.061172,-35.681694,25.341839,2.6427388
2020-08-28,7.2982492,-31.234863,26.536705,1.0171659
2020-08-29,1.8220274,-4.064306,3.046744,-0.62606597
2020-08-30,1.8220274,-4.064306,3.046744,-0.62606597
2020-08-31,25.003998,-28.589043,24.668232,-2.1544843
2020-09-01,13.968575,-20.520142,17.149063,-4.4750557
2020-09-02,20.86984,-42.939907,28.57038,-10.101793
2020-09-03,32.736565,-49.885212,31.89482,-12.235997
2020-09-04,12.998705,-48.117676,25.35519,1.0832152
2020-09-05,1.6587436,-3.6449523,2.683989,-0.61657387
2020-09-06,1.6587436,-3.6449523,2.683989,-0.61657387
2020-09-07,1.6587436,-3.6449523,2.683989,-0.61657387
2020-09-08,23.951267,-53.194283,35.016533,-10.950057
2020-09-09,-0.48680982,-24.55003,20.301624,3.573466
2020-09-10,12.513071,-21.148129,19.028114,2.1884656
2020-09-11,21.034502,-31.706757,18.982296,-9.215925
2020-09-12,1.6587436,-3.6449523,2.683989,-0.61657387
2020-09-13,1.6587436,-3.6449523,2.683989,-0.61657387
2020-09-14,13.83411,-22.382336,17.6861,-2.4978557
2020-09-15,1.2824184,-17.327385,16.312637,6.4423466
2020-09-16,11.270508,-21.5956,12.740023,0.019795772
2020-09-17,19.4624,-33.369225,17.223412,-8.083991
2020-09-18,8.953342,-22.895826,16.921513,6.0090556
2020-09-19,1.6587436,-3.6449523,2.683989,-0.61657387
2020-09-20,1.6587436,-3.6449523,2.683989,-0.61657387
2020-09-21,24.11552,-44.175613,24.602695,-13.003286
2020-09-22,-0.10193619,-25.858477,20.059605,-4.6547556
2020-09-23,3.7997847,-34.070892,18.548275,-3.1917324
2020-09-24,15.966526,-29.984001,16.961115,-7.9438734
2020-09-25,8.06306,-17.39307,12.757486,-3.4010322
2020-09-26,1.6587436,-3.6449523,2.683989,-0.61657387
2020-09-27,1.6587436,-3.6449523,2.683989,-0.61657387
2020-09-28,3.5859303,-23.527742,25.157505,5.8311768
2020-09-29,20.6941,-22.50704,18.838718,-3.672566
2020-09-30,4.0557413,-28.480955,20.712872,7.996583
2020-10-01,-0.78577334,-25.142323,24.943195,5.2195063
2020-10-02,22.150839,-34.559444,20.434238,-5.188964
2020-10-03,1.4529808,-3.105546,2.2011766,-0.6041672
2020-10-04,1.4529808,-3.105546,2.2011766,-0.6041672
2020-10-05,-4.846394,-36.79405,30.218746,11.875395
2020-10-06,5.393323,-30.45745,24.19556,4.3257504
2020-10-07,0.2768728,-31.127518,19.823738,-1.0212537
2020-10-08,11.273655,-17.091713,15.334154,-1.0933573
2020-10-09,10.590686,-17.72393,17.054474,5.6080046
2020-10-10,1.4529808,-3.105546,2.2011766,-0.6041672
2020-10-11,1.4529808,-3.105546,2.2011766,-0.6041672
2020-10-12,5.436016,-22.957912,22.204308,1.4275502
